game_id,team,inning,score
2601,1,1,1
2601,0,2,0
2601,1,2,3
2601,0,3,2
2601,1,3,0
2601,0,4,0
2601,1,4,2
2601,0,5,0
2601,1,5,0
2601,0,6,0
2601,1,6,0
2601,0,7,2
2601,1,7,0
2601,0,8,0
2601,1,8,3
2601,0,9,2
2601,1,9,0
2602,0,1,0
2602,1,1,0
2602,0,2,0
2602,1,2,1
2602,0,3,4
2602,1,3,2
2602,0,4,0
2602,1,4,1
2602,0,5,2
2602,1,5,2
2602,0,6,0
2602,1,6,0
2602,0,7,0
2602,1,7,0
2602,0,8,0
2602,1,8,0
2602,0,9,0
2602,1,9,0
2602,0,10,1
2602,1,10,0
2603,0,1,0
2603,1,1,2
2603,0,2,0
2603,1,2,1
2603,0,3,1
2603,1,3,0
2603,0,4,0
2603,1,4,0
2603,0,5,0
2603,1,5,5
2603,0,6,0
2603,1,6,3
2603,0,7,0
2603,1,7,0
2603,0,8,0
2603,1,8,6
2603,0,9,0
2603,1,9,0
2604,0,1,1
2604,1,1,2
2604,0,2,0
2604,1,2,0
2604,0,3,0
2604,1,3,0
2604,0,4,0
2604,1,4,2
2604,0,5,2
2604,1,5,1
2604,0,6,0
2604,1,6,0
2604,0,7,0
2604,1,7,2
2604,0,8,0
2604,1,8,2
2604,0,9,0
2604,1,9,0
2605,0,1,1
2605,1,1,0
2605,0,2,2
2605,1,2,0
2605,0,3,0
2605,1,3,4
2605,0,4,0
2605,1,4,1
2605,0,5,7
2605,1,5,1
2605,0,6,2
2605,1,6,0
2605,0,7,0
2605,1,7,1
2605,0,8,0
2605,1,8,0
2605,0,9,0
2605,1,9,3
2606,0,1,3
2606,1,1,2
2606,0,2,1
2606,1,2,1
2606,0,3,0
2606,1,3,0
2606,0,4,0
2606,1,4,0
2606,0,5,0
2606,1,5,0
2606,0,6,0
2606,1,6,0
2606,0,7,0
2606,1,7,0
2606,0,8,4
2606,1,8,2
2606,0,9,1
2606,1,9,1
2607,0,1,2
2607,1,1,0
2607,0,2,0
2607,1,2,0
2607,0,3,0
2607,1,3,1
2607,0,4,1
2607,1,4,0
2607,0,5,0
2607,1,5,0
2607,0,6,0
2607,1,6,1
2607,0,7,0
2607,1,7,0
2607,0,8,0
2607,1,8,1
2607,0,9,0
2607,1,9,0
2607,0,10,0
2607,1,10,0
2607,0,11,1
2607,1,11,0
2608,0,1,0
2608,1,1,0
2608,0,2,0
2608,1,2,0
2608,0,3,4
2608,1,3,0
2608,0,4,0
2608,1,4,0
2608,0,5,0
2608,1,5,0
2608,0,6,0
2608,1,6,0
2608,0,7,0
2608,1,7,2
2608,0,8,0
2608,1,8,0
2608,0,9,0
2608,1,9,0
2609,0,1,0
2609,1,1,5
2609,0,2,2
2609,1,2,1
2609,0,3,0
2609,1,3,0
2609,0,4,3
2609,1,4,0
2609,0,5,0
2609,1,5,0
2609,0,6,0
2609,1,6,0
2609,0,7,1
2609,1,7,7
2609,0,8,0
2609,1,8,2
2609,0,9,0
2609,1,9,0
2610,0,1,1
2610,1,1,0
2610,0,2,6
2610,1,2,0
2610,0,3,0
2610,1,3,0
2610,0,4,1
2610,1,4,1
2610,0,5,0
2610,1,5,0
2610,0,6,0
2610,1,6,0
2610,0,7,2
2610,1,7,0
2610,0,8,0
2610,1,8,2
2610,0,9,0
2610,1,9,0
2611,0,1,0
2611,1,1,1
2611,0,2,7
2611,1,2,0
2611,0,3,0
2611,1,3,0
2611,0,4,0
2611,1,4,2
2611,0,5,2
2611,1,5,0
2611,0,6,0
2611,1,6,1
2611,0,7,0
2611,1,7,0
2611,0,8,0
2611,1,8,2
2611,0,9,0
2611,1,9,0
2612,0,1,0
2612,1,1,2
2612,0,2,0
2612,1,2,0
2612,0,3,0
2612,1,3,0
2612,0,4,0
2612,1,4,0
2612,0,5,0
2612,1,5,2
2612,0,6,2
2612,1,6,0
2612,0,7,1
2612,1,7,0
2612,0,8,5
2612,1,8,0
2612,0,9,0
2612,1,9,0
2613,0,1,2
2613,1,1,1
2613,0,2,0
2613,1,2,2
2613,0,3,0
2613,1,3,0
2613,0,4,0
2613,1,4,3
2613,0,5,0
2613,1,5,0
2613,0,6,0
2613,1,6,0
2613,0,7,0
2613,1,7,0
2613,0,8,0
2613,1,8,0
2613,0,9,0
2613,1,9,0
2642,0,1,0
2642,1,1,1
2642,0,2,0
2642,1,2,0
2642,0,3,1
2642,1,3,2
2642,0,4,0
2642,1,4,1
2642,0,5,1
2642,1,5,1
2642,0,6,0
2642,1,6,0
2642,0,7,2
2642,1,7,1
2642,0,8,1
2642,1,8,0
2642,0,9,0
2642,1,9,0
2643,0,1,0
2643,1,1,1
2643,0,2,0
2643,1,2,0
2643,0,3,0
2643,1,3,1
2643,0,4,0
2643,1,4,0
2643,0,5,1
2643,1,5,0
2643,0,6,0
2643,1,6,0
2643,0,7,0
2643,1,7,0
2643,0,8,0
2643,1,8,0
2643,0,9,0
2643,1,9,0
2644,0,1,0
2644,1,1,1
2644,0,2,1
2644,1,2,0
2644,0,3,0
2644,1,3,0
2644,0,4,0
2644,1,4,0
2644,0,5,0
2644,1,5,0
2644,0,6,0
2644,1,6,0
2644,0,7,0
2644,1,7,0
2644,0,8,0
2644,1,8,0
2644,0,9,4
2644,1,9,1
2645,0,1,1
2645,1,1,0
2645,0,2,2
2645,1,2,1
2645,0,3,0
2645,1,3,1
2645,0,4,0
2645,1,4,0
2645,0,5,1
2645,1,5,5
2645,0,6,0
2645,1,6,0
2645,0,7,0
2645,1,7,1
2645,0,8,0
2645,1,8,1
2645,0,9,0
2645,1,9,0
2646,0,1,0
2646,1,1,2
2646,0,2,0
2646,1,2,5
2646,0,3,0
2646,1,3,0
2646,0,4,1
2646,1,4,0
2646,0,5,0
2646,1,5,2
2646,0,6,0
2646,1,6,0
2646,0,7,4
2646,1,7,0
2646,0,8,0
2646,1,8,0
2646,0,9,0
2646,1,9,0
2647,0,1,0
2647,1,1,0
2647,0,2,0
2647,1,2,0
2647,0,3,0
2647,1,3,0
2647,0,4,0
2647,1,4,2
2647,0,5,0
2647,1,5,0
2647,0,6,1
2647,1,6,0
2647,0,7,4
2647,1,7,3
2647,0,8,5
2647,1,8,0
2647,0,9,0
2647,1,9,0
2648,0,1,0
2648,1,1,0
2648,0,2,0
2648,1,2,0
2648,0,3,0
2648,1,3,0
2648,0,4,0
2648,1,4,1
2648,0,5,0
2648,1,5,0
2648,0,6,0
2648,1,6,4
2648,0,7,0
2648,1,7,0
2648,0,8,1
2648,1,8,0
2648,0,9,0
2648,1,9,0
2649,0,1,0
2649,1,1,0
2649,0,2,1
2649,1,2,2
2649,0,3,0
2649,1,3,0
2649,0,4,1
2649,1,4,0
2649,0,5,0
2649,1,5,0
2649,0,6,0
2649,1,6,0
2649,0,7,1
2649,1,7,1
2649,0,8,0
2649,1,8,0
2649,0,9,1
2649,1,9,0
2650,0,1,0
2650,1,1,0
2650,0,2,0
2650,1,2,0
2650,0,3,2
2650,1,3,0
2650,0,4,0
2650,1,4,1
2650,0,5,0
2650,1,5,0
2650,0,6,0
2650,1,6,0
2650,0,7,0
2650,1,7,0
2650,0,8,1
2650,1,8,0
2650,0,9,0
2650,1,9,0
2651,0,1,0
2651,1,1,0
2651,0,2,0
2651,1,2,0
2651,0,3,0
2651,1,3,1
2651,0,4,0
2651,1,4,1
2651,0,5,0
2651,1,5,0
2651,0,6,1
2651,1,6,1
2651,0,7,4
2651,1,7,0
2651,0,8,0
2651,1,8,0
2651,0,9,0
2651,1,9,0
2652,0,1,0
2652,1,1,0
2652,0,2,0
2652,1,2,0
2652,0,3,0
2652,1,3,0
2652,0,4,0
2652,1,4,0
2652,0,5,0
2652,1,5,0
2652,0,6,2
2652,1,6,0
2652,0,7,0
2652,1,7,5
2652,0,8,0
2652,1,8,0
2652,0,9,0
2652,1,9,0
2653,0,1,2
2653,1,1,0
2653,0,2,0
2653,1,2,0
2653,0,3,0
2653,1,3,0
2653,0,4,0
2653,1,4,4
2653,0,5,0
2653,1,5,0
2653,0,6,0
2653,1,6,0
2653,0,7,0
2653,1,7,0
2653,0,8,0
2653,1,8,0
2653,0,9,0
2653,1,9,0
2654,0,1,0
2654,1,1,0
2654,0,2,0
2654,1,2,0
2654,0,3,0
2654,1,3,1
2654,0,4,0
2654,1,4,0
2654,0,5,0
2654,1,5,0
2654,0,6,0
2654,1,6,0
2654,0,7,0
2654,1,7,0
2654,0,8,0
2654,1,8,0
2654,0,9,0
2654,1,9,0
2655,0,1,0
2655,1,1,0
2655,0,2,0
2655,1,2,0
2655,0,3,0
2655,1,3,0
2655,0,4,0
2655,1,4,0
2655,0,5,1
2655,1,5,0
2655,0,6,0
2655,1,6,0
2655,0,7,2
2655,1,7,0
2655,0,8,0
2655,1,8,1
2655,0,9,0
2655,1,9,1
2656,0,1,0
2656,1,1,0
2656,0,2,0
2656,1,2,0
2656,0,3,0
2656,1,3,0
2656,0,4,0
2656,1,4,0
2656,0,5,3
2656,1,5,0
2656,0,6,1
2656,1,6,1
2656,0,7,0
2656,1,7,0
2656,0,8,0
2656,1,8,0
2656,0,9,0
2656,1,9,0
2657,0,1,0
2657,1,1,1
2657,0,2,0
2657,1,2,0
2657,0,3,0
2657,1,3,0
2657,0,4,1
2657,1,4,0
2657,0,5,3
2657,1,5,0
2657,0,6,1
2657,1,6,0
2657,0,7,0
2657,1,7,0
2657,0,8,1
2657,1,8,0
2657,0,9,3
2657,1,9,0
2658,0,1,0
2658,1,1,0
2658,0,2,0
2658,1,2,0
2658,0,3,0
2658,1,3,0
2658,0,4,1
2658,1,4,4
2658,0,5,0
2658,1,5,0
2658,0,6,0
2658,1,6,0
2658,0,7,0
2658,1,7,0
2658,0,8,4
2658,1,8,0
2658,0,9,0
2658,1,9,0
2659,0,1,0
2659,1,1,0
2659,0,2,0
2659,1,2,0
2659,0,3,1
2659,1,3,1
2659,0,4,1
2659,1,4,0
2659,0,5,6
2659,1,5,2
2659,0,6,0
2659,1,6,0
2659,0,7,1
2659,1,7,2
2659,0,8,0
2659,1,8,0
2659,0,9,0
2659,1,9,0
2660,0,1,0
2660,1,1,0
2660,0,2,0
2660,1,2,0
2660,0,3,0
2660,1,3,0
2660,0,4,0
2660,1,4,0
2660,0,5,1
2660,1,5,2
2660,0,6,0
2660,1,6,0
2660,0,7,0
2660,1,7,0
2660,0,8,0
2660,1,8,0
2660,0,9,0
2660,1,9,0
2661,0,1,4
2661,1,1,0
2661,0,2,2
2661,1,2,0
2661,0,3,0
2661,1,3,0
2661,0,4,3
2661,1,4,0
2661,0,5,0
2661,1,5,0
2661,0,6,1
2661,1,6,3
2661,0,7,0
2661,1,7,0
2661,0,8,0
2661,1,8,0
2661,0,9,0
2661,1,9,0
2662,0,1,0
2662,1,1,0
2662,0,2,0
2662,1,2,0
2662,0,3,0
2662,1,3,0
2662,0,4,0
2662,1,4,1
2662,0,5,0
2662,1,5,0
2662,0,6,0
2662,1,6,1
2662,0,7,2
2662,1,7,0
2662,0,8,0
2662,1,8,0
2662,0,9,0
2662,1,9,0
2662,0,10,1
2662,1,10,0
2663,0,1,0
2663,1,1,0
2663,0,2,0
2663,1,2,0
2663,0,3,0
2663,1,3,0
2663,0,4,0
2663,1,4,3
2663,0,5,0
2663,1,5,0
2663,0,6,1
2663,1,6,2
2663,0,7,0
2663,1,7,0
2663,0,8,3
2663,1,8,0
2663,0,9,0
2663,1,9,0
2664,0,1,0
2664,1,1,5
2664,0,2,3
2664,1,2,2
2664,0,3,0
2664,1,3,1
2664,0,4,0
2664,1,4,0
2664,0,5,1
2664,1,5,0
2664,0,6,0
2664,1,6,0
2664,0,7,2
2664,1,7,0
2664,0,8,4
2664,1,8,1
2664,0,9,0
2664,1,9,0
2665,0,1,2
2665,1,1,0
2665,0,2,0
2665,1,2,0
2665,0,3,1
2665,1,3,0
2665,0,4,1
2665,1,4,0
2665,0,5,0
2665,1,5,6
2665,0,6,2
2665,1,6,0
2665,0,7,1
2665,1,7,9
2665,0,8,0
2665,1,8,0
2665,0,9,2
2665,1,9,0
2666,0,1,0
2666,1,1,1
2666,0,2,2
2666,1,2,1
2666,0,3,0
2666,1,3,0
2666,0,4,0
2666,1,4,2
2666,0,5,0
2666,1,5,0
2666,0,6,0
2666,1,6,4
2666,0,7,0
2666,1,7,1
2666,0,8,0
2666,1,8,0
2666,0,9,0
2666,1,9,0
2667,0,1,0
2667,1,1,0
2667,0,2,2
2667,1,2,0
2667,0,3,3
2667,1,3,0
2667,0,4,0
2667,1,4,5
2667,0,5,0
2667,1,5,0
2667,0,6,0
2667,1,6,0
2667,0,7,0
2667,1,7,0
2667,0,8,1
2667,1,8,4
2667,0,9,0
2667,1,9,0
2668,0,1,1
2668,1,1,0
2668,0,2,0
2668,1,2,0
2668,0,3,0
2668,1,3,0
2668,0,4,1
2668,1,4,0
2668,0,5,0
2668,1,5,0
2668,0,6,0
2668,1,6,0
2668,0,7,0
2668,1,7,1
2668,0,8,0
2668,1,8,2
2668,0,9,0
2668,1,9,0
2669,0,1,0
2669,1,1,2
2669,0,2,0
2669,1,2,2
2669,0,3,0
2669,1,3,0
2669,0,4,2
2669,1,4,2
2669,0,5,2
2669,1,5,0
2669,0,6,12
2669,1,6,0
2669,0,7,0
2669,1,7,0
2669,0,8,0
2669,1,8,0
2669,0,9,0
2669,1,9,0
2670,0,1,0
2670,1,1,0
2670,0,2,0
2670,1,2,0
2670,0,3,3
2670,1,3,1
2670,0,4,0
2670,1,4,2
2670,0,5,0
2670,1,5,0
2670,0,6,0
2670,1,6,0
2670,0,7,1
2670,1,7,2
2670,0,8,0
2670,1,8,0
2670,0,9,0
2670,1,9,0
2671,0,1,0
2671,1,1,1
2671,0,2,0
2671,1,2,3
2671,0,3,0
2671,1,3,3
2671,0,4,0
2671,1,4,0
2671,0,5,0
2671,1,5,0
2671,0,6,0
2671,1,6,0
2671,0,7,0
2671,1,7,1
2671,0,8,4
2671,1,8,0
2671,0,9,1
2671,1,9,0
2672,0,1,3
2672,1,1,0
2672,0,2,0
2672,1,2,1
2672,0,3,0
2672,1,3,0
2672,0,4,0
2672,1,4,0
2672,0,5,0
2672,1,5,0
2672,0,6,0
2672,1,6,0
2672,0,7,0
2672,1,7,0
2672,0,8,2
2672,1,8,0
2672,0,9,1
2672,1,9,0
2673,0,1,0
2673,1,1,0
2673,0,2,1
2673,1,2,0
2673,0,3,0
2673,1,3,1
2673,0,4,0
2673,1,4,0
2673,0,5,3
2673,1,5,2
2673,0,6,0
2673,1,6,3
2673,0,7,0
2673,1,7,0
2673,0,8,0
2673,1,8,2
2673,0,9,0
2673,1,9,0
2674,0,1,0
2674,1,1,5
2674,0,2,0
2674,1,2,0
2674,0,3,0
2674,1,3,0
2674,0,4,0
2674,1,4,0
2674,0,5,1
2674,1,5,0
2674,0,6,2
2674,1,6,1
2674,0,7,0
2674,1,7,2
2674,0,8,0
2674,1,8,0
2674,0,9,1
2674,1,9,0
2675,0,1,0
2675,1,1,2
2675,0,2,0
2675,1,2,1
2675,0,3,0
2675,1,3,0
2675,0,4,0
2675,1,4,0
2675,0,5,2
2675,1,5,0
2675,0,6,0
2675,1,6,0
2675,0,7,0
2675,1,7,0
2675,0,8,0
2675,1,8,0
2675,0,9,0
2675,1,9,0
2676,0,1,2
2676,1,1,0
2676,0,2,0
2676,1,2,0
2676,0,3,0
2676,1,3,1
2676,0,4,1
2676,1,4,0
2676,0,5,3
2676,1,5,0
2676,0,6,0
2676,1,6,0
2676,0,7,0
2676,1,7,2
2676,0,8,0
2676,1,8,0
2676,0,9,0
2676,1,9,1
2677,0,1,1
2677,1,1,1
2677,0,2,0
2677,1,2,0
2677,0,3,0
2677,1,3,2
2677,0,4,1
2677,1,4,0
2677,0,5,0
2677,1,5,0
2677,0,6,0
2677,1,6,1
2677,0,7,0
2677,1,7,0
2677,0,8,0
2677,1,8,0
2677,0,9,0
2677,1,9,0
2678,0,1,0
2678,1,1,0
2678,0,2,0
2678,1,2,0
2678,0,3,1
2678,1,3,0
2678,0,4,0
2678,1,4,1
2678,0,5,0
2678,1,5,0
2678,0,6,3
2678,1,6,0
2678,0,7,2
2678,1,7,0
2678,0,8,0
2678,1,8,0
2678,0,9,0
2678,1,9,0
2679,0,1,4
2679,1,1,0
2679,0,2,0
2679,1,2,0
2679,0,3,0
2679,1,3,0
2679,0,4,0
2679,1,4,0
2679,0,5,1
2679,1,5,0
2679,0,6,1
2679,1,6,1
2679,0,7,0
2679,1,7,0
2679,0,8,2
2679,1,8,0
2679,0,9,0
2679,1,9,0
2680,0,1,1
2680,1,1,0
2680,0,2,1
2680,1,2,2
2680,0,3,0
2680,1,3,1
2680,0,4,0
2680,1,4,0
2680,0,5,0
2680,1,5,0
2680,0,6,3
2680,1,6,2
2680,0,7,0
2680,1,7,0
2680,0,8,0
2680,1,8,1
2680,0,9,0
2680,1,9,0
2681,0,1,1
2681,1,1,0
2681,0,2,0
2681,1,2,0
2681,0,3,4
2681,1,3,0
2681,0,4,1
2681,1,4,0
2681,0,5,0
2681,1,5,0
2681,0,6,0
2681,1,6,0
2681,0,7,0
2681,1,7,0
2681,0,8,0
2681,1,8,0
2681,0,9,0
2681,1,9,0
2682,0,1,2
2682,1,1,2
2682,0,2,0
2682,1,2,1
2682,0,3,2
2682,1,3,0
2682,0,4,0
2682,1,4,0
2682,0,5,0
2682,1,5,0
2682,0,6,0
2682,1,6,3
2682,0,7,0
2682,1,7,1
2682,0,8,0
2682,1,8,0
2682,0,9,1
2682,1,9,0
2683,0,1,0
2683,1,1,0
2683,0,2,1
2683,1,2,1
2683,0,3,0
2683,1,3,0
2683,0,4,0
2683,1,4,0
2683,0,5,3
2683,1,5,0
2683,0,6,0
2683,1,6,0
2683,0,7,0
2683,1,7,0
2683,0,8,0
2683,1,8,0
2683,0,9,0
2683,1,9,0
2684,0,1,0
2684,1,1,0
2684,0,2,0
2684,1,2,0
2684,0,3,0
2684,1,3,0
2684,0,4,1
2684,1,4,2
2684,0,5,0
2684,1,5,0
2684,0,6,2
2684,1,6,3
2684,0,7,0
2684,1,7,0
2684,0,8,0
2684,1,8,0
2684,0,9,0
2684,1,9,0
2685,0,1,3
2685,1,1,0
2685,0,2,2
2685,1,2,0
2685,0,3,0
2685,1,3,1
2685,0,4,0
2685,1,4,0
2685,0,5,0
2685,1,5,0
2685,0,6,0
2685,1,6,1
2685,0,7,0
2685,1,7,0
2685,0,8,4
2685,1,8,1
2685,0,9,0
2685,1,9,2
2686,0,1,0
2686,1,1,0
2686,0,2,1
2686,1,2,0
2686,0,3,2
2686,1,3,0
2686,0,4,0
2686,1,4,0
2686,0,5,0
2686,1,5,0
2686,0,6,0
2686,1,6,2
2686,0,7,0
2686,1,7,0
2686,0,8,0
2686,1,8,0
2686,0,9,5
2686,1,9,0
2687,0,1,2
2687,1,1,0
2687,0,2,0
2687,1,2,0
2687,0,3,1
2687,1,3,0
2687,0,4,0
2687,1,4,0
2687,0,5,0
2687,1,5,0
2687,0,6,0
2687,1,6,0
2687,0,7,0
2687,1,7,1
2687,0,8,0
2687,1,8,0
2687,0,9,0
2687,1,9,0
2688,0,1,0
2688,1,1,0
2688,0,2,0
2688,1,2,0
2688,0,3,0
2688,1,3,0
2688,0,4,0
2688,1,4,0
2688,0,5,0
2688,1,5,0
2688,0,6,0
2688,1,6,2
2688,0,7,2
2688,1,7,0
2688,0,8,0
2688,1,8,0
2688,0,9,0
2688,1,9,0
2688,0,10,0
2688,1,10,1
2689,0,1,0
2689,1,1,0
2689,0,2,0
2689,1,2,0
2689,0,3,0
2689,1,3,0
2689,0,4,0
2689,1,4,0
2689,0,5,0
2689,1,5,0
2689,0,6,1
2689,1,6,0
2689,0,7,1
2689,1,7,0
2689,0,8,3
2689,1,8,0
2689,0,9,1
2689,1,9,0
2690,0,1,0
2690,1,1,0
2690,0,2,0
2690,1,2,3
2690,0,3,0
2690,1,3,1
2690,0,4,5
2690,1,4,0
2690,0,5,0
2690,1,5,2
2690,0,6,0
2690,1,6,0
2690,0,7,0
2690,1,7,0
2690,0,8,0
2690,1,8,0
2690,0,9,0
2690,1,9,0
2691,0,1,1
2691,1,1,0
2691,0,2,0
2691,1,2,3
2691,0,3,0
2691,1,3,0
2691,0,4,0
2691,1,4,0
2691,0,5,0
2691,1,5,0
2691,0,6,0
2691,1,6,0
2691,0,7,1
2691,1,7,0
2691,0,8,0
2691,1,8,0
2691,0,9,1
2691,1,9,0
2691,0,10,0
2691,1,10,1
2692,0,1,1
2692,1,1,1
2692,0,2,1
2692,1,2,0
2692,0,3,2
2692,1,3,1
2692,0,4,0
2692,1,4,0
2692,0,5,0
2692,1,5,8
2692,0,6,0
2692,1,6,0
2692,0,7,0
2692,1,7,2
2692,0,8,0
2692,1,8,0
2692,0,9,0
2692,1,9,0
2693,0,1,0
2693,1,1,0
2693,0,2,0
2693,1,2,0
2693,0,3,0
2693,1,3,0
2693,0,4,0
2693,1,4,0
2693,0,5,0
2693,1,5,2
2693,0,6,1
2693,1,6,0
2693,0,7,0
2693,1,7,0
2693,0,8,0
2693,1,8,0
2693,0,9,0
2693,1,9,0
2694,0,1,0
2694,1,1,0
2694,0,2,0
2694,1,2,1
2694,0,3,3
2694,1,3,0
2694,0,4,0
2694,1,4,0
2694,0,5,0
2694,1,5,0
2694,0,6,0
2694,1,6,1
2694,0,7,0
2694,1,7,0
2694,0,8,0
2694,1,8,0
2694,0,9,0
2694,1,9,0
2695,0,1,0
2695,1,1,1
2695,0,2,0
2695,1,2,0
2695,0,3,0
2695,1,3,0
2695,0,4,0
2695,1,4,0
2695,0,5,0
2695,1,5,0
2695,0,6,3
2695,1,6,0
2695,0,7,0
2695,1,7,0
2695,0,8,0
2695,1,8,2
2695,0,9,0
2695,1,9,0
2695,0,10,1
2695,1,10,0
2696,0,1,0
2696,1,1,0
2696,0,2,0
2696,1,2,0
2696,0,3,0
2696,1,3,0
2696,0,4,0
2696,1,4,1
2696,0,5,2
2696,1,5,0
2696,0,6,0
2696,1,6,0
2696,0,7,0
2696,1,7,0
2696,0,8,3
2696,1,8,1
2696,0,9,0
2696,1,9,0
2697,0,1,2
2697,1,1,0
2697,0,2,0
2697,1,2,2
2697,0,3,1
2697,1,3,0
2697,0,4,0
2697,1,4,0
2697,0,5,0
2697,1,5,0
2697,0,6,0
2697,1,6,3
2697,0,7,5
2697,1,7,0
2697,0,8,0
2697,1,8,1
2697,0,9,0
2697,1,9,1
2698,0,1,0
2698,1,1,4
2698,0,2,0
2698,1,2,2
2698,0,3,0
2698,1,3,3
2698,0,4,0
2698,1,4,2
2698,0,5,0
2698,1,5,1
2698,0,6,0
2698,1,6,0
2698,0,7,1
2698,1,7,0
2698,0,8,0
2698,1,8,0
2698,0,9,0
2698,1,9,0
2699,0,1,0
2699,1,1,0
2699,0,2,0
2699,1,2,0
2699,0,3,1
2699,1,3,1
2699,0,4,0
2699,1,4,0
2699,0,5,1
2699,1,5,3
2699,0,6,0
2699,1,6,6
2699,0,7,0
2699,1,7,2
2699,0,8,0
2699,1,8,0
2699,0,9,0
2699,1,9,0
2700,0,1,1
2700,1,1,0
2700,0,2,0
2700,1,2,0
2700,0,3,2
2700,1,3,0
2700,0,4,2
2700,1,4,0
2700,0,5,0
2700,1,5,0
2700,0,6,0
2700,1,6,1
2700,0,7,0
2700,1,7,1
2700,0,8,0
2700,1,8,0
2700,0,9,0
2700,1,9,0
2701,0,1,2
2701,1,1,0
2701,0,2,2
2701,1,2,0
2701,0,3,0
2701,1,3,3
2701,0,4,0
2701,1,4,1
2701,0,5,1
2701,1,5,0
2701,0,6,0
2701,1,6,0
2701,0,7,0
2701,1,7,1
2701,0,8,0
2701,1,8,0
2701,0,9,0
2701,1,9,0
2701,0,10,0
2701,1,10,0
2701,0,11,0
2701,1,11,0
2701,0,12,0
2701,1,12,0
2701,0,13,0
2701,1,13,1
2702,0,1,0
2702,1,1,0
2702,0,2,0
2702,1,2,0
2702,0,3,0
2702,1,3,0
2702,0,4,1
2702,1,4,1
2702,0,5,0
2702,1,5,0
2702,0,6,0
2702,1,6,1
2702,0,7,0
2702,1,7,0
2702,0,8,9
2702,1,8,2
2702,0,9,0
2702,1,9,0
2703,0,1,0
2703,1,1,0
2703,0,2,0
2703,1,2,0
2703,0,3,0
2703,1,3,0
2703,0,4,4
2703,1,4,3
2703,0,5,1
2703,1,5,0
2703,0,6,0
2703,1,6,0
2703,0,7,1
2703,1,7,0
2703,0,8,0
2703,1,8,0
2703,0,9,1
2703,1,9,0
2704,0,1,0
2704,1,1,3
2704,0,2,0
2704,1,2,0
2704,0,3,3
2704,1,3,0
2704,0,4,0
2704,1,4,0
2704,0,5,1
2704,1,5,0
2704,0,6,0
2704,1,6,0
2704,0,7,0
2704,1,7,0
2704,0,8,0
2704,1,8,0
2704,0,9,0
2704,1,9,0
2705,0,1,1
2705,1,1,0
2705,0,2,0
2705,1,2,0
2705,0,3,1
2705,1,3,0
2705,0,4,1
2705,1,4,0
2705,0,5,0
2705,1,5,1
2705,0,6,0
2705,1,6,0
2705,0,7,0
2705,1,7,0
2705,0,8,0
2705,1,8,2
2705,0,9,0
2705,1,9,0
2705,0,10,1
2705,1,10,0
2706,0,1,0
2706,1,1,0
2706,0,2,0
2706,1,2,0
2706,0,3,1
2706,1,3,5
2706,0,4,0
2706,1,4,0
2706,0,5,0
2706,1,5,0
2706,0,6,2
2706,1,6,1
2706,0,7,2
2706,1,7,0
2706,0,8,0
2706,1,8,0
2706,0,9,0
2706,1,9,0
2707,0,1,0
2707,1,1,0
2707,0,2,0
2707,1,2,0
2707,0,3,0
2707,1,3,0
2707,0,4,5
2707,1,4,2
2707,0,5,0
2707,1,5,0
2707,0,6,0
2707,1,6,0
2707,0,7,3
2707,1,7,2
2707,0,8,1
2707,1,8,0
2707,0,9,0
2707,1,9,0
2708,0,1,0
2708,1,1,0
2708,0,2,0
2708,1,2,0
2708,0,3,1
2708,1,3,8
2708,0,4,0
2708,1,4,0
2708,0,5,0
2708,1,5,0
2708,0,6,2
2708,1,6,1
2708,0,7,0
2708,1,7,0
2708,0,8,0
2708,1,8,0
2708,0,9,0
2708,1,9,0
2709,0,1,0
2709,1,1,0
2709,0,2,0
2709,1,2,2
2709,0,3,2
2709,1,3,1
2709,0,4,0
2709,1,4,4
2709,0,5,1
2709,1,5,0
2709,0,6,3
2709,1,6,0
2709,0,7,0
2709,1,7,0
2709,0,8,0
2709,1,8,0
2709,0,9,0
2709,1,9,0
2710,0,1,0
2710,1,1,0
2710,0,2,0
2710,1,2,1
2710,0,3,0
2710,1,3,0
2710,0,4,0
2710,1,4,0
2710,0,5,0
2710,1,5,0
2710,0,6,5
2710,1,6,0
2710,0,7,0
2710,1,7,0
2710,0,8,0
2710,1,8,0
2710,0,9,0
2710,1,9,0
2711,0,1,0
2711,1,1,0
2711,0,2,0
2711,1,2,0
2711,0,3,0
2711,1,3,0
2711,0,4,0
2711,1,4,0
2711,0,5,0
2711,1,5,0
2711,0,6,0
2711,1,6,0
2711,0,7,0
2711,1,7,0
2711,0,8,0
2711,1,8,0
2711,0,9,0
2711,1,9,1
2712,0,1,0
2712,1,1,0
2712,0,2,0
2712,1,2,0
2712,0,3,0
2712,1,3,0
2712,0,4,0
2712,1,4,1
2712,0,5,0
2712,1,5,0
2712,0,6,0
2712,1,6,0
2712,0,7,0
2712,1,7,3
2712,0,8,0
2712,1,8,0
2712,0,9,0
2712,1,9,0
2713,0,1,1
2713,1,1,3
2713,0,2,0
2713,1,2,1
2713,0,3,0
2713,1,3,0
2713,0,4,0
2713,1,4,0
2713,0,5,0
2713,1,5,7
2713,0,6,0
2713,1,6,3
2713,0,7,2
2713,1,7,4
2713,0,8,0
2713,1,8,0
2713,0,9,0
2713,1,9,0
2714,0,1,0
