game_id,league_id,home_team,away_team,attendance,date,time,game_type,played,dh,innings,runs0,runs1,hits0,hits1,errors0,errors1,winning_pitcher,losing_pitcher,save_pitcher,starter0,starter1
2202,100,6,3,25256,"2018-9-21",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,100,14,12,29101,"2018-9-21",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,100,2,9,27029,"2018-9-21",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,100,16,25,26998,"2018-9-21",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,100,30,23,41043,"2018-9-21",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,100,27,18,25392,"2018-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,100,29,22,39559,"2018-9-21",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,100,20,17,37181,"2018-9-21",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,100,24,13,25433,"2018-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,100,28,19,37290,"2018-9-21",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,100,26,15,40856,"2018-9-21",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,100,4,7,42433,"2018-9-22",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,100,8,5,31651,"2018-9-22",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,100,21,10,39328,"2018-9-22",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,100,11,1,38429,"2018-9-22",1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,100,6,3,25560,"2018-9-22",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,100,14,12,29327,"2018-9-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,100,2,9,26965,"2018-9-22",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,100,16,25,27007,"2018-9-22",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,100,30,23,40852,"2018-9-22",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,100,27,18,25554,"2018-9-22",1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,100,29,22,39747,"2018-9-22",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,100,20,17,37321,"2018-9-22",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,100,24,13,25651,"2018-9-22",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,100,28,19,37379,"2018-9-22",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,100,26,15,40809,"2018-9-22",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,100,4,7,42111,"2018-9-23",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,100,8,5,31695,"2018-9-23",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,100,21,10,39468,"2018-9-23",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,100,11,1,38337,"2018-9-23",1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,100,6,3,25302,"2018-9-23",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2233,100,14,12,29217,"2018-9-23",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,100,2,9,26928,"2018-9-23",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,100,16,25,26694,"2018-9-23",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,100,30,23,40898,"2018-9-23",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,100,27,18,25568,"2018-9-23",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,100,29,22,39341,"2018-9-23",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,100,20,17,37337,"2018-9-23",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,100,24,13,25256,"2018-9-23",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,100,28,19,37095,"2018-9-23",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,100,26,15,41136,"2018-9-23",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,100,12,9,38068,"2018-9-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,100,8,13,31189,"2018-9-24",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,100,14,6,29386,"2018-9-24",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,100,20,25,37223,"2018-9-24",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,100,24,15,25014,"2018-9-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,100,18,17,24282,"2018-9-24",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,100,22,19,29869,"2018-9-24",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,100,12,9,37899,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,100,8,13,31442,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,100,21,5,39678,"2018-9-25",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,100,11,4,38287,"2018-9-25",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,100,14,6,29372,"2018-9-25",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,100,10,1,34968,"2018-9-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,100,2,30,26848,"2018-9-25",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,100,3,7,43033,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,100,16,26,26753,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,100,27,23,25001,"2018-9-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,100,20,25,37291,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,100,24,15,25317,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,100,18,17,24531,"2018-9-25",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,100,22,19,30034,"2018-9-25",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,100,28,29,37282,"2018-9-25",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,100,12,9,37953,"2018-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,100,8,13,31056,"2018-9-26",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,100,21,5,39443,"2018-9-26",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,100,11,4,38180,"2018-9-26",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,100,14,6,29482,"2018-9-26",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,100,10,1,34684,"2018-9-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,100,2,30,27003,"2018-9-26",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,100,3,7,43269,"2018-9-26",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,100,16,26,26737,"2018-9-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,100,27,23,24967,"2018-9-26",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,100,20,25,37210,"2018-9-26",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,100,24,15,25198,"2018-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,100,18,17,24441,"2018-9-26",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,100,22,19,29965,"2018-9-26",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,100,28,29,37324,"2018-9-26",1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,100,12,2,38118,"2018-9-27",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,100,8,6,30969,"2018-9-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,100,21,5,39414,"2018-9-27",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,100,11,4,38359,"2018-9-27",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,100,10,1,34112,"2018-9-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,100,3,7,43250,"2018-9-27",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,100,16,26,26420,"2018-9-27",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,100,27,23,24977,"2018-9-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,100,17,30,25075,"2018-9-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,100,24,15,25195,"2018-9-27",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,100,22,29,29967,"2018-9-27",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,100,12,2,38019,"2018-9-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,100,5,7,30314,"2018-9-28",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,100,8,6,31005,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,100,21,11,39548,"2018-9-28",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,100,13,1,22869,"2018-9-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,100,10,4,34397,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,100,3,14,43035,"2018-9-28",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,100,19,20,38634,"2018-9-28",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,100,16,24,26447,"2018-9-28",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,100,27,9,25222,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,100,15,28,43638,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,100,17,30,25158,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,100,25,26,36097,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,100,18,23,24411,"2018-9-28",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,100,22,29,29724,"2018-9-28",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,100,12,2,38201,"2018-9-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,100,5,7,30339,"2018-9-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,100,8,6,30663,"2018-9-29",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,100,21,11,39524,"2018-9-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,100,13,1,22701,"2018-9-29",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,100,10,4,33722,"2018-9-29",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,100,3,14,43044,"2018-9-29",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,100,19,20,38842,"2018-9-29",1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,100,16,24,26424,"2018-9-29",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,100,27,9,24987,"2018-9-29",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,100,15,28,43537,"2018-9-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,100,17,30,24933,"2018-9-29",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,100,25,26,35971,"2018-9-29",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,100,18,23,24498,"2018-9-29",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,100,22,29,29404,"2018-9-29",1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,100,12,2,37971,"2018-9-30",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,100,5,7,29959,"2018-9-30",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,100,8,6,30277,"2018-9-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,100,21,11,39403,"2018-9-30",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,100,13,1,22962,"2018-9-30",1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,100,10,4,34039,"2018-9-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,100,3,14,42997,"2018-9-30",1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,100,19,20,38638,"2018-9-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,100,16,24,26731,"2018-9-30",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,100,27,9,25065,"2018-9-30",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,100,15,28,43677,"2018-9-30",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,100,17,30,25120,"2018-9-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,100,25,26,35959,"2018-9-30",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,100,18,23,24245,"2018-9-30",1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,100,22,29,29310,"2018-9-30",1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,100,9,3,37435,"2018-10-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,100,5,11,29823,"2018-10-1",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,100,13,10,22750,"2018-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,100,1,21,28269,"2018-10-1",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,100,19,28,38771,"2018-10-1",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,100,29,20,39710,"2018-10-1",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,100,15,22,43565,"2018-10-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,100,25,16,36286,"2018-10-1",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,100,24,26,25007,"2018-10-1",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,100,23,30,43744,"2018-10-1",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,100,9,3,37372,"2018-10-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,100,5,11,30085,"2018-10-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,100,4,6,42275,"2018-10-2",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,100,7,8,35108,"2018-10-2",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,100,14,2,29057,"2018-10-2",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,100,13,10,22878,"2018-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,100,1,21,28391,"2018-10-2",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,100,19,28,39012,"2018-10-2",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,100,29,20,39747,"2018-10-2",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,100,15,22,43338,"2018-10-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,100,17,27,24976,"2018-10-2",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,100,25,16,35990,"2018-10-2",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,100,24,26,24957,"2018-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,100,18,12,24401,"2018-10-2",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,100,23,30,43494,"2018-10-2",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,100,9,3,37186,"2018-10-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,100,5,11,29540,"2018-10-3",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,100,4,6,42279,"2018-10-3",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,100,7,8,35084,"2018-10-3",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,100,14,2,29345,"2018-10-3",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,100,13,10,22722,"2018-10-3",1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,100,1,21,27862,"2018-10-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,100,19,28,38811,"2018-10-3",1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,100,29,20,39413,"2018-10-3",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,100,15,22,43431,"2018-10-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,100,17,27,25275,"2018-10-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,100,25,16,35786,"2018-10-3",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,100,24,26,25094,"2018-10-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,100,18,12,24441,"2018-10-3",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,100,23,30,43683,"2018-10-3",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,100,9,21,37470,"2018-10-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,100,5,11,29552,"2018-10-4",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,100,4,6,42382,"2018-10-4",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,100,7,8,35586,"2018-10-4",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,100,14,2,29385,"2018-10-4",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,100,1,13,28266,"2018-10-4",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,100,20,16,37165,"2018-10-4",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,100,17,27,25404,"2018-10-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,100,23,30,43797,"2018-10-4",1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,100,26,18,41121,"2018-10-4",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,100,9,21,37174,"2018-10-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,100,4,5,42396,"2018-10-5",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,100,7,19,35936,"2018-10-5",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,100,11,10,38985,"2018-10-5",1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,100,6,8,25513,"2018-10-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,100,14,3,29311,"2018-10-5",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,100,2,12,26468,"2018-10-5",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,100,1,13,28376,"2018-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,100,30,27,40715,"2018-10-5",1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,100,29,15,39750,"2018-10-5",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,100,20,16,37016,"2018-10-5",1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397,100,24,25,25696,"2018-10-5",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,100,28,22,37466,"2018-10-5",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,100,23,17,43570,"2018-10-5",1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,100,26,18,41148,"2018-10-5",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,100,9,21,37436,"2018-10-6",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,100,4,5,42295,"2018-10-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,100,7,19,35884,"2018-10-6",1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,100,11,10,38951,"2018-10-6",1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,100,6,8,25202,"2018-10-6",1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,100,14,3,29601,"2018-10-6",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,100,2,12,26270,"2018-10-6",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,100,1,13,28507,"2018-10-6",1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,100,30,27,40761,"2018-10-6",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,100,29,15,40024,"2018-10-6",1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,100,20,16,37289,"2018-10-6",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,100,24,25,25257,"2018-10-6",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,100,28,22,37198,"2018-10-6",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,100,23,17,43685,"2018-10-6",1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,100,26,18,40906,"2018-10-6",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,100,9,21,37231,"2018-10-7",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,100,4,5,42197,"2018-10-7",1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,100,7,19,35777,"2018-10-7",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,100,11,10,38587,"2018-10-7",1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,100,6,8,25235,"2018-10-7",1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,100,14,3,29664,"2018-10-7",1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,100,2,12,26281,"2018-10-7",2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,100,1,13,28037,"2018-10-7",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,100,30,27,40684,"2018-10-7",1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,100,29,15,39706,"2018-10-7",1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,100,20,16,37327,"2018-10-7",1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,100,24,25,25548,"2018-10-7",1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,100,28,22,37123,"2018-10-7",1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,100,23,17,43493,"2018-10-7",1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,100,26,18,41173,"2018-10-7",1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,100,32,31,0,"2018-7-17",1905,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,100,13,3,4954,"2018-3-4",1305,2,1,0,10,4,5,9,9,1,0,18294,18136,0,16799,16270
2433,100,11,21,4968,"2018-3-4",1905,2,1,0,9,2,3,3,9,0,1,18432,18618,0,18324,17869
2434,100,6,4,4956,"2018-3-4",1305,2,1,0,9,1,2,7,5,0,0,18194,17230,17897,17230,18194
2435,100,10,14,4920,"2018-3-4",1505,2,1,0,9,6,7,10,7,2,1,18588,17338,18241,16113,18556
2436,100,7,9,4955,"2018-3-4",1305,2,1,0,10,2,3,5,6,0,1,17781,17290,0,18151,17344
2437,100,12,2,4977,"2018-3-4",1905,2,1,0,9,1,7,11,9,0,0,17315,16182,16735,17792,17513
2438,100,8,5,4953,"2018-3-4",1905,2,1,0,9,7,2,10,8,0,0,17903,17795,0,17903,17795
2439,100,5,7,4955,"2018-3-5",1905,2,1,0,9,3,2,9,5,1,0,17917,18351,16910,17923,17135
2440,100,2,10,4965,"2018-3-5",1905,2,1,0,17,6,3,17,9,1,1,18424,17271,0,18027,16288
2441,100,9,6,4952,"2018-3-5",1905,2,1,0,9,1,4,6,7,1,0,16469,18009,18447,17072,17446
2442,100,14,11,4955,"2018-3-5",1905,2,1,0,9,12,8,20,12,1,0,17277,18355,17862,17926,18147
2443,100,4,13,4958,"2018-3-5",1905,2,1,0,9,10,2,9,5,1,0,17949,18478,0,17550,18377
2444,100,21,3,4957,"2018-3-5",1905,2,1,0,9,5,8,13,9,1,0,17613,17009,18484,17009,17613
2445,100,1,12,4962,"2018-3-5",1905,2,1,0,9,2,0,8,6,0,0,16062,18459,17757,17647,17452
2446,100,21,4,4904,"2018-3-6",1305,2,1,0,9,0,1,6,3,0,0,17038,18052,18484,17667,17633
2447,100,3,14,4906,"2018-3-6",1405,2,1,0,9,0,5,3,12,0,0,17939,16697,18356,16697,17939
2448,100,13,9,4963,"2018-3-6",1905,2,1,0,9,5,2,10,4,0,2,17347,17659,18073,17347,17659
2449,100,11,2,4958,"2018-3-6",1905,2,1,0,9,2,6,4,7,0,1,17823,17419,0,17419,17823
2450,100,6,5,4925,"2018-3-6",1905,2,1,0,9,7,4,12,9,0,1,17519,18498,16324,17519,18498
2451,100,10,1,4931,"2018-3-6",1905,2,1,0,9,8,3,13,9,1,2,16344,18646,18271,16344,18034
2452,100,7,8,4927,"2018-3-6",1905,2,1,0,9,3,1,7,6,1,0,16359,16517,18067,18239,16197
2453,100,5,13,4941,"2018-3-7",1905,2,1,0,10,5,3,7,6,0,0,18533,18046,18294,16948,16898
2454,100,2,3,4968,"2018-3-7",1905,2,1,0,9,2,1,6,6,1,0,18378,17052,18136,18378,17052
2455,100,9,21,4936,"2018-3-7",1905,2,1,0,9,1,3,5,7,1,0,17618,18020,17290,17354,18392
2456,100,14,4,4948,"2018-3-7",1905,2,1,0,9,7,1,9,4,0,0,17959,16511,0,17959,16511
2457,100,12,10,4914,"2018-3-7",1905,2,1,0,9,5,9,12,10,1,1,18178,17801,0,17801,18178
2458,100,8,6,4959,"2018-3-7",1905,2,1,0,9,2,6,9,10,0,1,16167,16388,0,16388,16167
2459,100,1,11,4951,"2018-3-7",1405,2,1,0,9,2,1,4,5,0,0,17707,17883,18432,17602,17907
2460,100,14,9,4937,"2018-3-8",1905,2,1,0,9,5,6,11,9,0,1,18125,15383,17338,15383,18125
