player_id,league_id,streak_id,value,has_ended,started,ended
18030,100,2,3,1,"2017-7-21","2017-7-24"
18030,100,0,3,0,"2017-9-29",NULL
18030,100,1,3,0,"2017-9-29",NULL
18030,100,2,1,0,"2017-10-1",NULL
18030,100,3,1,0,"2017-10-1",NULL
18032,100,3,2,1,"2015-5-27","2015-5-31"
18032,100,0,3,1,"2015-8-1","2015-8-10"
18032,100,2,1,1,"2015-8-1","2015-8-4"
18032,100,1,1,1,"2015-9-27","2015-10-4"
18032,100,0,1,0,"2015-10-4",NULL
18032,100,3,1,0,"2015-10-4",NULL
18033,100,6,1,1,"2014-8-22","2014-9-19"
18033,100,5,1,0,"2014-9-19",NULL
18034,100,0,1,1,"2014-7-11","2014-7-25"
18034,100,1,1,1,"2014-7-11","2014-7-25"
18034,100,7,8,1,"2016-7-24","2017-5-3"
18034,100,5,6,1,"2016-8-4","2017-5-3"
18034,100,6,5,1,"2017-8-22","2017-9-26"
18034,100,5,2,0,"2017-9-26",NULL
18034,100,7,2,0,"2017-9-26",NULL
18035,100,6,6,1,"2014-4-13","2015-6-26"
18035,100,5,4,1,"2015-9-10","2016-9-22"
18035,100,4,2,1,"2015-9-14","2016-9-22"
18035,100,5,9,0,"2017-4-11",NULL
18035,100,4,3,0,"2017-7-30",NULL
18036,100,0,1,0,"2014-6-3",NULL
18036,100,3,1,0,"2014-6-3",NULL
18036,100,1,1,0,"2014-6-3",NULL
18037,100,7,12,1,"2014-6-24","2015-8-12"
18037,100,5,8,1,"2014-6-29","2015-8-12"
18037,100,0,1,1,"2014-9-26","2015-7-7"
18037,100,3,1,1,"2014-9-26","2015-7-7"
18037,100,1,1,1,"2014-9-26","2015-7-7"
18037,100,4,2,1,"2015-5-7","2017-6-4"
18037,100,6,2,1,"2015-9-8","2015-9-19"
18037,100,7,1,0,"2016-4-5",NULL
18037,100,5,1,0,"2017-9-29",NULL
18039,100,3,3,1,"2015-8-28","2015-9-13"
18039,100,2,2,1,"2015-8-29","2015-9-13"
18039,100,0,9,1,"2016-8-3","2016-8-31"
18039,100,1,4,1,"2017-6-5","2017-6-10"
18039,100,0,3,0,"2017-9-29",NULL
18040,100,0,4,1,"2014-8-29","2014-9-2"
18040,100,2,1,1,"2014-8-29","2014-8-30"
18040,100,3,2,1,"2014-9-10","2014-9-12"
18040,100,1,2,1,"2015-6-27","2015-9-6"
18040,100,0,1,0,"2015-10-3",NULL
18040,100,1,1,0,"2015-10-3",NULL
18041,100,0,2,1,"2015-6-2","2015-6-14"
18041,100,7,5,1,"2015-6-2","2015-7-1"
18041,100,6,4,1,"2015-8-1","2015-9-9"
18041,100,3,1,1,"2015-9-4","2015-9-9"
18041,100,5,2,1,"2015-9-9","2015-9-22"
18041,100,1,1,1,"2015-9-15","2015-9-22"
18041,100,4,1,0,"2016-4-7",NULL
18041,100,5,2,0,"2016-8-15",NULL
18042,100,6,1,0,"2014-9-26",NULL
18044,100,4,1,1,"2014-6-7","2014-8-31"
18044,100,6,2,0,"2014-8-31",NULL
18045,100,0,4,1,"2016-4-26","2016-5-9"
18045,100,1,3,1,"2016-8-8","2016-8-17"
18045,100,2,1,1,"2017-7-19","2017-7-28"
18045,100,3,1,1,"2017-7-19","2017-7-28"
18045,100,0,3,0,"2017-9-13",NULL
18046,100,5,5,1,"2014-6-29","2014-8-26"
18046,100,7,7,1,"2014-6-29","2014-8-26"
18046,100,6,2,1,"2014-8-26","2014-9-11"
18046,100,7,3,0,"2015-4-19",NULL
18046,100,5,1,0,"2015-9-6",NULL
18047,100,0,17,1,"2014-9-4","2014-9-22"
18047,100,1,8,1,"2014-9-5","2014-9-14"
18047,100,3,4,1,"2016-5-10","2016-5-14"
18047,100,2,2,1,"2016-5-11","2016-5-13"
18048,100,4,1,0,"2014-6-28",NULL
18049,100,0,1,0,"2014-6-14",NULL
18049,100,4,1,0,"2014-6-14",NULL
18049,100,6,1,0,"2014-9-26",NULL
18050,100,0,5,1,"2014-7-7","2014-7-12"
18050,100,3,2,1,"2014-7-7","2014-7-9"
18050,100,1,3,1,"2014-9-17","2015-5-16"
18050,100,0,3,0,"2015-9-11",NULL
18050,100,1,3,0,"2015-9-11",NULL
18050,100,2,1,1,"2015-9-13","2015-9-29"
18051,100,0,8,1,"2015-4-15","2015-4-29"
18051,100,3,3,1,"2015-9-16","2015-9-22"
18051,100,2,2,1,"2017-6-29","2017-7-3"
18051,100,1,3,1,"2017-8-21","2017-8-28"
18051,100,0,2,0,"2017-9-24",NULL
18051,100,2,1,0,"2017-9-30",NULL
18051,100,3,1,0,"2017-9-30",NULL
18051,100,1,1,0,"2017-9-30",NULL
18052,100,5,1,1,"2015-8-25","2017-7-8"
18052,100,6,2,1,"2017-7-8","2017-8-11"
18052,100,5,1,0,"2017-8-11",NULL
18053,100,6,2,1,"2015-5-20","2016-8-3"
18053,100,5,3,1,"2016-8-3","2017-7-1"
18053,100,7,2,0,"2016-8-3",NULL
18053,100,5,1,0,"2017-8-31",NULL
18053,100,4,1,0,"2017-9-9",NULL
18054,100,6,4,1,"2015-6-16","2016-5-3"
18054,100,5,5,1,"2017-6-17","2017-9-27"
18054,100,4,16,1,"2017-7-14","2017-9-27"
18054,100,6,1,0,"2017-9-27",NULL
18055,100,0,10,1,"2015-6-27","2015-7-8"
18055,100,2,5,1,"2015-7-10","2015-7-19"
18055,100,1,5,1,"2017-8-11","2017-8-16"
18055,100,3,5,1,"2017-9-6","2017-9-12"
18055,100,0,1,0,"2017-10-1",NULL
18055,100,2,1,0,"2017-10-1",NULL
18055,100,3,1,0,"2017-10-1",NULL
18055,100,1,1,0,"2017-10-1",NULL
18056,100,3,3,1,"2014-6-9","2014-6-12"
18056,100,1,3,1,"2014-8-15","2014-8-22"
18056,100,0,5,1,"2016-5-1","2016-5-11"
18056,100,2,1,1,"2016-5-1","2016-5-2"
18056,100,0,1,0,"2016-9-29",NULL
18057,100,6,2,1,"2014-4-13","2014-8-18"
18057,100,5,2,0,"2014-8-18",NULL
18058,100,0,7,1,"2014-9-6","2014-9-17"
18058,100,1,4,1,"2014-9-8","2014-9-16"
18058,100,2,2,1,"2014-9-12","2014-9-16"
18058,100,3,3,1,"2014-9-12","2014-9-17"
18058,100,1,1,0,"2014-9-26",NULL
18059,100,5,4,1,"2015-4-12","2015-5-23"
18059,100,7,7,1,"2015-4-12","2015-5-23"
18059,100,6,2,1,"2015-5-23","2015-9-9"
18059,100,4,1,0,"2015-6-16",NULL
18059,100,5,3,0,"2015-9-9",NULL
18059,100,7,2,0,"2015-9-9",NULL
18060,100,0,1,1,"2014-9-2","2014-9-13"
18060,100,1,1,1,"2014-9-2","2014-9-13"
18060,100,0,1,0,"2016-8-30",NULL
18062,100,5,2,0,"2014-5-27",NULL
18063,100,5,2,1,"2014-5-10","2014-8-7"
18063,100,6,1,1,"2014-8-7","2014-9-27"
18063,100,4,1,0,"2014-9-23",NULL
18063,100,6,1,0,"2016-8-15",NULL
18064,100,6,3,1,"2014-7-1","2015-5-30"
18064,100,5,1,1,"2015-5-30","2015-9-29"
18064,100,6,1,0,"2015-9-29",NULL
18065,100,6,12,1,"2014-5-24","2014-8-31"
18065,100,7,3,1,"2014-9-28","2015-4-21"
18065,100,5,2,1,"2015-4-9","2015-4-21"
18065,100,5,1,0,"2016-7-26",NULL
18065,100,7,1,0,"2016-7-26",NULL
18066,100,6,9,1,"2014-6-11","2014-8-13"
18066,100,7,3,1,"2014-8-30","2014-9-16"
18066,100,0,3,1,"2014-9-5","2015-4-10"
18066,100,5,1,1,"2015-4-15","2015-4-21"
18066,100,7,2,0,"2015-4-27",NULL
18066,100,5,3,0,"2015-6-9",NULL
18066,100,2,1,1,"2015-6-27","2015-7-10"
18066,100,3,1,1,"2015-6-27","2015-7-10"
18066,100,4,1,0,"2015-6-27",NULL
18066,100,0,1,0,"2015-8-5",NULL
18066,100,1,1,1,"2015-8-5","2015-9-26"
18067,100,5,4,1,"2014-5-13","2014-8-18"
18067,100,0,1,1,"2015-6-15","2015-6-26"
18067,100,7,3,1,"2015-6-20","2015-8-14"
18067,100,1,1,1,"2015-6-26","2015-7-1"
18067,100,4,9,1,"2016-8-12","2017-4-28"
18067,100,6,8,1,"2017-5-11","2017-7-26"
18067,100,4,1,0,"2017-9-24",NULL
18067,100,5,1,0,"2017-9-28",NULL
18068,100,3,5,1,"2015-6-17","2015-6-23"
18068,100,0,9,1,"2015-7-4","2015-7-17"
18068,100,1,5,1,"2017-8-10","2017-8-16"
18068,100,2,2,1,"2017-8-12","2017-8-14"
18069,100,0,4,1,"2015-6-6","2015-6-12"
18069,100,2,1,1,"2015-6-11","2015-6-12"
18069,100,3,1,1,"2016-4-27","2016-5-5"
18069,100,1,1,1,"2016-9-24","2016-9-25"
18069,100,0,1,0,"2016-9-25",NULL
18070,100,6,1,0,"2015-6-18",NULL
18070,100,4,1,0,"2015-8-4",NULL
18071,100,5,3,0,"2014-5-22",NULL
18072,100,4,1,1,"2014-6-16","2015-5-3"
18072,100,4,3,0,"2015-7-22",NULL
18072,100,6,2,1,"2015-8-14","2017-6-21"
18072,100,5,1,0,"2017-6-21",NULL
18073,100,6,4,1,"2015-5-15","2016-9-7"
18073,100,7,2,1,"2016-9-7","2016-9-17"
18073,100,7,1,0,"2016-9-28",NULL
18073,100,5,1,1,"2017-4-14","2017-7-8"
18073,100,4,3,1,"2017-5-3","2017-9-5"
18073,100,6,3,0,"2017-7-8",NULL
18073,100,4,1,0,"2017-9-12",NULL
18074,100,7,5,1,"2014-5-20","2014-9-10"
18074,100,0,1,1,"2014-8-12","2014-8-17"
18074,100,3,1,1,"2014-8-12","2014-8-17"
18074,100,4,2,1,"2015-7-7","2017-9-12"
18074,100,6,2,1,"2016-8-29","2016-9-12"
18074,100,5,3,1,"2016-9-12","2017-9-19"
18074,100,7,1,0,"2016-9-12",NULL
18074,100,4,1,0,"2017-9-17",NULL
18074,100,6,1,0,"2017-9-19",NULL
18075,100,5,4,1,"2015-4-24","2015-6-22"
18075,100,4,26,1,"2016-7-9","2017-8-4"
18075,100,6,3,1,"2017-5-16","2017-8-4"
18075,100,6,1,0,"2017-8-25",NULL
18076,100,1,2,1,"2016-5-13","2016-5-15"
18076,100,0,2,1,"2016-6-23","2016-6-29"
18076,100,3,1,1,"2016-6-23","2016-6-24"
18077,100,6,4,1,"2015-4-27","2016-4-9"
18077,100,5,3,1,"2016-4-9","2016-6-26"
18077,100,4,9,1,"2017-5-28","2017-7-7"
18077,100,5,1,0,"2017-9-8",NULL
18077,100,4,4,0,"2017-9-15",NULL
18078,100,0,4,1,"2014-4-16","2014-5-7"
18078,100,1,3,1,"2014-7-22","2014-8-8"
18078,100,2,1,1,"2014-8-2","2014-8-8"
18078,100,3,1,1,"2014-8-2","2014-8-8"
18078,100,0,3,0,"2014-9-14",NULL
18078,100,3,1,0,"2014-9-26",NULL
18078,100,1,1,0,"2014-9-26",NULL
18079,100,6,6,1,"2015-4-25","2015-9-16"
18079,100,4,1,0,"2015-5-23",NULL
18079,100,5,4,1,"2015-10-4","2016-7-4"
18079,100,7,3,1,"2016-9-29","2017-6-10"
18079,100,7,3,0,"2017-9-15",NULL
18079,100,5,1,0,"2017-9-20",NULL
18080,100,3,5,1,"2014-9-20","2014-9-26"
18080,100,1,7,1,"2016-8-26","2016-9-3"
18080,100,0,17,1,"2017-5-28","2017-6-18"
18080,100,2,2,1,"2017-8-13","2017-8-15"
18080,100,0,21,0,"2017-9-10",NULL
18080,100,1,3,0,"2017-9-29",NULL
18080,100,3,2,0,"2017-9-30",NULL
18080,100,2,1,0,"2017-10-1",NULL
18081,100,0,6,1,"2016-6-7","2016-6-28"
18081,100,1,3,1,"2017-4-26","2017-4-30"
18081,100,2,2,1,"2017-4-28","2017-4-30"
18081,100,3,2,1,"2017-4-28","2017-4-30"
18081,100,0,1,0,"2017-10-1",NULL
18082,100,6,2,1,"2014-5-4","2014-7-1"
18082,100,5,1,1,"2014-7-1","2014-8-6"
18082,100,6,2,0,"2014-8-6",NULL
18082,100,4,1,1,"2014-8-12","2014-9-19"
18083,100,0,16,1,"2015-5-17","2015-6-3"
18083,100,2,2,1,"2016-5-12","2016-5-14"
18083,100,3,3,1,"2016-7-28","2016-7-31"
18083,100,1,5,1,"2017-8-20","2017-8-26"
18083,100,0,1,0,"2017-10-1",NULL
18083,100,3,1,0,"2017-10-1",NULL
18084,100,3,2,1,"2015-8-9","2015-8-11"
18084,100,0,5,1,"2015-8-24","2015-9-2"
18084,100,0,5,0,"2015-9-12",NULL
18084,100,1,1,1,"2015-9-19","2015-9-24"
18084,100,3,2,0,"2015-9-24",NULL
18084,100,2,1,0,"2015-10-1",NULL
18084,100,1,1,0,"2015-10-1",NULL
18085,100,7,1,0,"2014-5-1",NULL
18086,100,6,1,1,"2015-9-11","2016-7-30"
18086,100,5,1,1,"2016-7-30","2016-8-1"
18086,100,6,2,0,"2016-8-1",NULL
18086,100,4,1,0,"2016-9-30",NULL
18087,100,2,3,1,"2015-6-21","2015-6-25"
18087,100,3,3,1,"2015-8-2","2015-8-7"
18087,100,1,3,1,"2015-9-4","2015-9-7"
18087,100,0,8,1,"2015-10-4","2016-4-20"
18088,100,0,10,1,"2015-4-29","2015-5-11"
18088,100,2,4,1,"2015-9-25","2015-9-29"
18088,100,1,6,1,"2017-6-25","2017-7-1"
18088,100,3,5,1,"2017-7-16","2017-7-22"
18089,100,0,2,1,"2016-6-2","2016-6-7"
18089,100,2,1,1,"2016-6-5","2016-6-7"
18089,100,3,1,1,"2016-6-5","2016-6-7"
18089,100,1,1,1,"2016-6-5","2016-6-7"
18089,100,0,2,0,"2016-8-21",NULL
18089,100,1,1,0,"2016-8-26",NULL
18090,100,0,13,1,"2015-5-10","2015-5-27"
18090,100,3,6,1,"2015-9-12","2015-9-19"
18090,100,1,7,1,"2017-4-25","2017-5-3"
18090,100,2,2,1,"2017-6-22","2017-6-24"
18090,100,0,1,0,"2017-10-1",NULL
18090,100,2,1,0,"2017-10-1",NULL
18090,100,3,1,0,"2017-10-1",NULL
18090,100,1,1,0,"2017-10-1",NULL
18091,100,0,9,1,"2016-8-11","2016-8-24"
18091,100,3,5,1,"2016-8-11","2016-8-18"
18091,100,1,5,1,"2016-8-11","2016-8-18"
18091,100,2,3,1,"2016-8-14","2016-8-18"
18091,100,0,1,0,"2017-10-1",NULL
18091,100,1,1,0,"2017-10-1",NULL
18092,100,1,6,1,"2015-6-30","2015-7-6"
18092,100,0,13,1,"2015-8-19","2015-9-2"
18092,100,2,2,1,"2016-8-25","2016-8-27"
18092,100,3,4,1,"2016-8-25","2016-8-31"
18092,100,0,2,0,"2017-9-30",NULL
18093,100,1,3,1,"2015-7-4","2015-7-7"
18093,100,2,2,1,"2015-8-24","2015-8-26"
18093,100,0,6,1,"2015-9-23","2016-4-20"
18093,100,3,2,1,"2016-7-30","2016-8-4"
18094,100,5,2,1,"2014-7-27","2014-8-12"
18094,100,7,3,1,"2014-7-27","2014-8-12"
18094,100,6,2,1,"2014-8-12","2015-7-7"
18094,100,7,2,0,"2014-8-23",NULL
18094,100,5,2,0,"2015-7-7",NULL
18095,100,0,3,1,"2015-6-23","2015-6-27"
18095,100,2,1,1,"2016-5-20","2016-8-2"
18095,100,3,1,1,"2016-5-20","2016-8-2"
18095,100,1,1,1,"2016-8-12","2016-8-30"
18096,100,1,7,1,"2015-9-19","2015-9-27"
18096,100,2,3,1,"2016-8-31","2016-9-4"
18096,100,3,5,1,"2017-5-19","2017-5-24"
18096,100,0,14,1,"2017-6-10","2017-6-24"
18097,100,0,17,1,"2016-9-16","2017-4-7"
18097,100,3,3,1,"2016-9-23","2016-9-28"
18097,100,1,4,1,"2017-8-12","2017-8-17"
18097,100,2,1,1,"2017-9-28","2017-9-29"
18098,100,0,6,1,"2014-9-25","2015-4-10"
18098,100,2,2,1,"2014-9-25","2014-9-27"
18098,100,3,2,1,"2014-9-25","2014-9-27"
18098,100,1,2,1,"2014-9-25","2014-9-27"
18098,100,1,2,0,"2015-9-30",NULL
18098,100,3,1,0,"2015-10-1",NULL
18100,100,4,3,1,"2014-4-9","2015-4-14"
18100,100,5,2,1,"2015-6-18","2016-5-5"
18100,100,6,2,1,"2016-5-5","2017-9-30"
18100,100,5,1,0,"2017-9-30",NULL
18101,100,4,3,1,"2017-4-17","2017-4-25"
18101,100,6,2,1,"2017-4-25","2017-5-15"
18101,100,4,5,0,"2017-5-20",NULL
18101,100,5,2,1,"2017-6-6","2017-7-8"
18101,100,6,3,0,"2017-7-8",NULL
18102,100,5,1,1,"2014-4-25","2014-7-9"
18102,100,6,4,1,"2014-7-9","2015-6-14"
18102,100,4,2,1,"2014-9-13","2015-7-22"
18102,100,5,1,0,"2015-6-14",NULL
18102,100,4,1,0,"2015-8-26",NULL
18103,100,5,2,1,"2014-8-1","2014-8-29"
18103,100,6,5,1,"2014-8-29","2015-6-24"
18103,100,7,4,1,"2014-9-24","2016-8-17"
18103,100,6,2,0,"2016-8-17",NULL
18103,100,7,2,0,"2016-8-30",NULL
18104,100,5,2,0,"2014-5-10",NULL
18104,100,4,1,1,"2014-9-3","2015-5-25"
18105,100,4,2,0,"2014-5-17",NULL
18105,100,7,10,1,"2016-6-22","2016-8-20"
18105,100,5,5,1,"2016-6-27","2016-8-20"
18105,100,6,5,1,"2016-9-2","2017-4-8"
18105,100,2,1,1,"2017-6-11","2017-6-17"
18105,100,0,2,1,"2017-8-22","2017-9-2"
18105,100,3,1,1,"2017-8-27","2017-9-2"
18105,100,1,1,1,"2017-8-27","2017-9-2"
18105,100,6,2,0,"2017-9-24",NULL
18106,100,2,3,1,"2016-8-21","2016-8-25"
18106,100,0,24,1,"2017-7-21","2017-8-15"
18106,100,1,6,1,"2017-7-31","2017-8-7"
18106,100,3,3,1,"2017-8-16","2017-8-22"
18106,100,0,3,0,"2017-9-29",NULL
18106,100,1,2,0,"2017-9-30",NULL
18108,100,0,1,0,"2014-9-10",NULL
18109,100,1,1,1,"2014-5-18","2015-4-28"
18109,100,7,1,1,"2014-5-18","2015-6-27"
18109,100,6,1,0,"2015-6-27",NULL
18110,100,1,3,1,"2014-7-4","2014-7-13"
18110,100,0,8,1,"2015-6-21","2015-7-20"
18110,100,3,2,1,"2015-6-29","2015-7-8"
18111,100,0,1,1,"2014-9-22","2014-9-23"
18111,100,3,1,1,"2014-9-22","2014-9-23"
18111,100,1,1,1,"2014-9-22","2014-9-23"
18113,100,2,1,1,"2014-9-12","2014-9-15"
18113,100,1,1,1,"2014-9-12","2014-9-15"
18113,100,0,1,1,"2014-9-17","2014-9-21"
18113,100,3,1,1,"2014-9-17","2014-9-21"
18114,100,1,2,1,"2015-5-26","2015-6-1"
18114,100,2,1,1,"2015-5-31","2015-6-1"
18114,100,0,4,1,"2015-8-18","2015-9-5"
18114,100,3,4,1,"2015-8-18","2015-9-5"
18115,100,0,5,1,"2015-8-26","2015-9-7"
18115,100,2,1,1,"2015-9-11","2015-9-12"
18115,100,1,3,1,"2015-10-1","2016-4-13"
18115,100,3,3,1,"2016-7-24","2016-7-29"
18117,100,3,4,1,"2014-5-25","2014-5-31"
18117,100,1,2,1,"2014-5-26","2014-5-29"
18117,100,2,1,1,"2014-5-28","2014-5-29"
18117,100,0,3,1,"2014-5-31","2014-6-9"
18117,100,0,1,0,"2016-8-19",NULL
18121,100,0,9,1,"2016-5-18","2016-6-4"
18121,100,3,4,1,"2017-6-13","2017-6-19"
18121,100,1,3,1,"2017-6-13","2017-6-18"
18121,100,2,2,1,"2017-9-29","2017-10-1"
18122,100,5,1,1,"2014-7-5","2015-4-14"
18122,100,4,1,0,"2014-9-7",NULL
18122,100,6,1,0,"2015-4-14",NULL
18123,100,7,2,1,"2015-6-16","2015-7-2"
18123,100,6,3,1,"2015-7-2","2016-5-13"
18123,100,4,2,0,"2016-7-25",NULL
18123,100,5,1,1,"2017-6-4","2017-6-19"
18123,100,6,1,0,"2017-6-19",NULL
18124,100,7,1,0,"2015-4-12",NULL
18124,100,0,1,0,"2015-6-25",NULL
18125,100,6,6,1,"2015-5-13","2016-4-22"
18125,100,1,1,1,"2016-5-9","2016-6-29"
18125,100,7,13,1,"2016-5-27","2016-8-13"
18125,100,5,7,1,"2016-6-7","2016-8-13"
18125,100,6,1,0,"2017-9-27",NULL
18126,100,1,3,1,"2015-5-30","2015-6-3"
18126,100,3,3,1,"2015-8-1","2015-8-4"
18126,100,0,7,1,"2015-8-25","2015-9-3"
18126,100,2,1,1,"2016-8-19","2016-8-20"
18126,100,0,3,0,"2017-4-9",NULL
18127,100,2,2,1,"2014-6-21","2014-6-24"
18127,100,3,4,1,"2014-6-21","2014-7-1"
18127,100,0,23,1,"2014-9-20","2015-4-27"
18127,100,1,8,1,"2015-4-9","2015-4-20"
18128,100,3,4,1,"2016-9-27","2016-10-2"
18128,100,0,7,1,"2017-8-16","2017-8-25"
18128,100,1,4,1,"2017-9-27","2017-10-1"
18128,100,2,2,1,"2017-9-29","2017-10-1"
18128,100,3,3,0,"2017-9-29",NULL
18129,100,0,8,1,"2014-6-27","2014-9-13"
18129,100,1,4,1,"2014-9-22","2015-4-19"
18129,100,3,3,1,"2017-8-7","2017-8-10"
18129,100,2,1,1,"2017-9-16","2017-9-17"
18131,100,5,2,1,"2014-4-25","2014-9-10"
18131,100,6,2,0,"2014-9-10",NULL
18132,100,0,4,1,"2015-7-3","2015-7-9"
18132,100,1,3,1,"2015-7-3","2015-7-7"
18132,100,2,1,1,"2016-8-25","2016-8-26"
18132,100,3,2,1,"2016-8-30","2016-9-1"
18132,100,3,4,0,"2016-9-5",NULL
18133,100,4,1,1,"2015-8-28","2016-7-3"
18133,100,5,1,1,"2015-8-29","2015-9-22"
18133,100,6,1,1,"2015-9-22","2016-8-4"
18133,100,5,6,0,"2016-8-4",NULL
18133,100,4,2,0,"2017-7-9",NULL
18133,100,7,1,0,"2017-9-29",NULL
18135,100,1,7,1,"2014-6-3","2014-6-10"
18135,100,0,5,1,"2014-8-13","2014-8-19"
18135,100,2,3,1,"2014-8-13","2014-8-16"
18135,100,3,3,1,"2014-8-13","2014-8-16"
18136,100,4,22,1,"2015-4-7","2015-8-7"
18136,100,6,3,1,"2016-5-17","2016-6-15"
18136,100,5,4,1,"2016-6-15","2017-4-6"
18136,100,4,5,0,"2017-9-14",NULL
18136,100,5,1,0,"2017-10-1",NULL
18138,100,3,3,1,"2014-9-20","2014-9-23"
18138,100,0,10,1,"2017-4-14","2017-4-26"
18138,100,1,4,1,"2017-5-28","2017-6-1"
18138,100,2,2,1,"2017-7-19","2017-7-22"
18138,100,0,4,0,"2017-9-27",NULL
18138,100,2,2,0,"2017-9-30",NULL
18138,100,3,2,0,"2017-9-30",NULL
18138,100,1,2,0,"2017-9-30",NULL
18140,100,0,14,1,"2014-5-10","2014-5-25"
18140,100,1,6,1,"2014-8-6","2014-8-13"
18140,100,3,5,1,"2017-5-28","2017-6-3"
18140,100,2,2,1,"2017-8-15","2017-8-17"
18140,100,0,5,0,"2017-9-26",NULL
18140,100,3,3,0,"2017-9-29",NULL
18140,100,1,1,0,"2017-10-1",NULL
18141,100,3,5,1,"2015-4-8","2015-4-14"
18141,100,0,14,1,"2017-5-3","2017-5-20"
18141,100,1,6,1,"2017-7-1","2017-7-14"
18141,100,2,3,1,"2017-7-2","2017-7-8"
18142,100,3,4,1,"2015-4-27","2015-5-2"
18142,100,0,16,1,"2016-8-30","2016-9-27"
18142,100,1,6,1,"2017-8-15","2017-8-22"
18142,100,2,3,1,"2017-8-16","2017-8-19"
18143,100,1,6,1,"2014-9-7","2014-9-15"
18143,100,2,3,1,"2014-9-9","2014-9-13"
18143,100,3,3,1,"2015-9-19","2015-9-23"
18143,100,0,7,1,"2017-8-17","2017-8-25"
18143,100,0,1,0,"2017-10-1",NULL
18143,100,1,1,0,"2017-10-1",NULL
18144,100,1,12,1,"2014-6-27","2014-7-9"
18144,100,2,4,1,"2014-6-30","2014-7-4"
18144,100,3,7,1,"2014-6-30","2014-7-7"
18144,100,0,14,1,"2016-8-9","2016-8-24"
18144,100,0,8,0,"2017-9-24",NULL
18144,100,3,3,0,"2017-9-29",NULL
18144,100,2,2,0,"2017-9-30",NULL
18144,100,1,2,0,"2017-9-30",NULL
18145,100,6,1,1,"2014-7-27","2014-9-17"
18145,100,5,1,0,"2014-9-17",NULL
18146,100,6,4,1,"2014-4-5","2014-8-27"
18146,100,4,6,1,"2015-8-4","2017-4-23"
18146,100,5,5,1,"2016-7-4","2017-9-13"
18146,100,5,1,0,"2017-10-1",NULL
18147,100,4,4,0,"2014-4-23",NULL
18147,100,6,5,1,"2014-6-23","2014-7-29"
18147,100,7,8,1,"2014-8-27","2015-9-30"
18147,100,5,6,1,"2016-6-26","2016-8-7"
18147,100,0,1,1,"2016-7-20","2017-8-20"
18147,100,3,1,1,"2016-7-20","2017-8-20"
18147,100,7,2,0,"2017-9-21",NULL
18147,100,5,1,0,"2017-9-26",NULL
18148,100,1,4,1,"2017-6-27","2017-7-1"
18148,100,0,10,1,"2017-7-4","2017-7-18"
18148,100,3,4,1,"2017-8-1","2017-8-6"
18148,100,2,2,1,"2017-8-16","2017-8-18"
18148,100,0,3,0,"2017-9-29",NULL
18148,100,1,2,0,"2017-9-30",NULL
18149,100,0,4,1,"2017-8-13","2017-8-23"
18149,100,3,4,1,"2017-8-13","2017-8-23"
18149,100,1,4,1,"2017-8-13","2017-8-23"
18149,100,2,2,1,"2017-8-16","2017-8-21"
18150,100,2,2,1,"2016-8-16","2016-8-19"
18150,100,1,5,1,"2016-8-16","2016-8-26"
18150,100,3,4,1,"2017-5-21","2017-5-28"
18150,100,0,7,1,"2017-7-30","2017-8-8"
18151,100,7,14,1,"2014-4-4","2014-6-22"
18151,100,5,7,1,"2015-9-30","2016-5-21"
18151,100,6,3,1,"2017-5-6","2017-5-23"
18151,100,5,1,0,"2017-9-28",NULL
18151,100,7,1,0,"2017-9-28",NULL
18152,100,3,2,1,"2014-7-7","2014-7-9"
18152,100,0,3,1,"2014-9-11","2014-9-18"
18152,100,2,1,1,"2014-9-20","2014-9-23"
18152,100,1,1,1,"2014-9-20","2014-9-23"
18153,100,3,2,1,"2014-8-18","2014-8-23"
18153,100,1,3,1,"2015-7-7","2015-7-23"
18153,100,0,5,1,"2015-7-10","2015-7-29"
18154,100,1,6,1,"2015-6-16","2015-6-26"
18154,100,3,5,1,"2015-6-28","2015-7-3"
18154,100,2,2,1,"2017-5-14","2017-5-17"
18154,100,0,9,1,"2017-5-31","2017-6-11"
18155,100,2,1,1,"2014-8-25","2014-8-27"
18155,100,0,5,1,"2014-9-11","2014-9-24"
18155,100,1,4,1,"2014-9-18","2014-9-28"
18155,100,3,1,1,"2017-9-19","2017-9-26"
18155,100,0,1,0,"2017-9-26",NULL
18156,100,5,3,1,"2014-6-27","2015-4-15"
18156,100,6,2,0,"2015-4-15",NULL
18157,100,5,1,0,"2014-9-10",NULL
18158,100,6,4,1,"2014-5-6","2015-4-19"
18158,100,7,2,1,"2014-6-12","2014-9-17"
18158,100,7,1,0,"2014-9-25",NULL
18158,100,5,3,1,"2016-5-29","2016-9-19"
18158,100,4,2,1,"2017-4-22","2017-8-2"
18158,100,5,3,0,"2017-6-11",NULL
18159,100,6,3,1,"2014-9-10","2014-9-28"
18159,100,5,3,1,"2016-4-27","2016-5-18"
18159,100,7,4,1,"2016-4-27","2016-5-18"
18159,100,5,2,0,"2016-5-23",NULL
18159,100,7,5,0,"2016-5-23",NULL
18160,100,0,1,0,"2016-9-21",NULL
18161,100,0,10,1,"2017-5-24","2017-6-6"
18161,100,2,4,1,"2017-5-24","2017-5-29"
18161,100,3,6,1,"2017-5-24","2017-6-1"
18161,100,1,5,1,"2017-5-24","2017-5-31"
